"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-09-27","    2","1.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-09-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-09-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-09-30",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-02",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-03",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-04",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-05",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-06",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-08",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-09",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-10",,,"1.40",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-11",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-12",,,"0.72",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-13",,,"0.74",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-14",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-16",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-17",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-18",,,"0.57",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-19",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-20",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-21",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-22",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-23",,,"0.28","0.0","0.0"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-24",,,"0.34",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-25",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-26",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-27",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-28",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-29",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-30",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-10-31",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-01",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-02",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-03",,,"0.80",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-04",,,"1.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-05",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-06",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-07",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-08",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-09",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-10",,,"0.26",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-11",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-12",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-13",,,"2.20",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-14",,,"0.08",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-15",,,"0.34",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-16",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-17",,,"0.78",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-18",,,"0.32",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-19",,,"0.68",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-20",,,"0.44",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-21",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-22",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-23",,,"0.56",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-24",,,"0.29",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-25",,,"0.48",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-26",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-27",,,"0.14",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-28",,,"0.09",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-29",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-11-30",,,"0.21",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-01",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-02",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-03",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-04",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-05",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-06",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-07",,,"0.11",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-08",,,"1.18",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-09",,,"0.45",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-10",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-11",,,"0.26",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-12",,,"0.45",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-13",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-14",,,"0.52",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-15",,,"0.68",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-16",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-17",,,"0.82",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-18",,,"0.52",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-19",,,"0.65",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-20",,,"1.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-21",,,"0.22",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-22",,,"1.22","0.0","0.0"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-23",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-24",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-25",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-26",,,"0.56",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-27",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-28",,,"0.29",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-29",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-30",,,"0.96",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2020-12-31",,,"1.24",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-01",,,"0.68",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-02",,,"0.48",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-03",,,"0.63",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-04",,,"0.62",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-05",,,"0.36",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-06",,,"1.72",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-07",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-08",,,"0.33",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-09",,,"0.12",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-10",,,"0.23",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-11",,,"0.26",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-12",,,"1.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-13",,,"0.70",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-14",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-15",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-16",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-17",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-18",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-19",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-20",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-21",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-22",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-23",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-24",,,"0.10","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-25",,,"0.80","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-26",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-27",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-28",,,"0.09",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-29",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-30",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-01-31",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-01",,,"0.45",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-02",,,"1.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-03",,,"0.22",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-04",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-05",,,"0.42",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-06",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-07",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-08",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-09",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-13",,,"0.14","1.8",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-14",,,"0.19","2.3",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-15",,,"0.64","3.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-16",,,"0.13",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-18",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-19",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-20",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-21",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-22",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-23",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-24",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-25",,,"0.53","0.0","0.0"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-26",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-27",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-02-28",,,"0.25",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-01",,,"0.09",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-03",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-04",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-05",,,"0.32",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-06",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-07",,,"0.08",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-08",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-09",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-15",,,"0.11",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-18",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-19",,,"0.32",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-20",,,"0.23",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-21",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-22",,,"0.52",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-24",,,"0.18",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-25",,,"0.18",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-26",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-27",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-28",,,"0.09",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-29",,,"0.14",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-30",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-03-31",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-03",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-04",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-05",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-06",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-07",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-08",,,"0.15",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-09",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-10",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-18",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-04-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-18",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-26",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-27",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-30",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-07-31",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-01",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-03",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-04",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-05",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-06",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-07",,,"0.87",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-09","    2","0.30",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-17",,,"0.13",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-18",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-23","    3","0.09",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-26",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-27",,,"0.30",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-28",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-30",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-08-31",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-01",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-03",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-04",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-05",,,"0.70",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-06",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-08",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-09",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-12",,,"0.30",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-13",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-15",,,"0.52",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-17",,,"0.32",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-18",,,"2.39",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-19",,,"0.32",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-20",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-21",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-22",,,"0.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-26",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-27",,,"0.32",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-28",,,"0.62",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-29",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-09-30",,,"0.96",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-01",,,"0.37",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-03",,,"0.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-04",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-05",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-06",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-08",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-09",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-10",,,"0.52",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-12",,,"0.00","0.0",
